 ,Area1,Mean1,Min1,Max1,Circ.1,AR1,Round1,Solidity1,Area2,Mean2,Min2,Max2,Circ.2,AR2,Round2,Solidity2,Area3,Mean3,Min3,Max3,Circ.3,AR3,Round3,Solidity3,Area4,Mean4,Min4,Max4,Circ.4,AR4,Round4,Solidity4
90,397403.656,122.516,2,736,1,1.038,0.963,1.003,397403.656,163.212,2,1023,1,1.038,0.963,1.003,397403.656,149.210,6,672,1,1.038,0.963,1.003,397403.656,145.292,4,1023,1,1.038,0.963,1.003
91,397403.656,124.830,0,911,1,1.038,0.963,1.003,397403.656,163.178,0,1023,1,1.038,0.963,1.003,397403.656,149.668,3,669,1,1.038,0.963,1.003,397403.656,144.939,8,964,1,1.038,0.963,1.003
92,397403.656,124.620,9,762,1,1.038,0.963,1.003,397403.656,163.889,0,1023,1,1.038,0.963,1.003,397403.656,150.941,12,673,1,1.038,0.963,1.003,397403.656,145.968,12,1023,1,1.038,0.963,1.003
93,397403.656,123.170,5,776,1,1.038,0.963,1.003,397403.656,162.553,4,1023,1,1.038,0.963,1.003,397403.656,150.317,12,631,1,1.038,0.963,1.003,397403.656,146.274,0,901,1,1.038,0.963,1.003
94,397403.656,123.597,6,863,1,1.038,0.963,1.003,397403.656,162.919,4,1023,1,1.038,0.963,1.003,397403.656,149.156,7,529,1,1.038,0.963,1.003,397403.656,144.836,2,1023,1,1.038,0.963,1.003
95,397403.656,123.678,4,712,1,1.038,0.963,1.003,397403.656,162.926,5,1023,1,1.038,0.963,1.003,397403.656,150.522,12,579,1,1.038,0.963,1.003,397403.656,147.174,12,1023,1,1.038,0.963,1.003
96,397403.656,124.602,3,601,1,1.038,0.963,1.003,397403.656,163.378,4,1023,1,1.038,0.963,1.003,397403.656,148.692,8,657,1,1.038,0.963,1.003,397403.656,145.642,13,1023,1,1.038,0.963,1.003
97,397403.656,124.003,3,847,1,1.038,0.963,1.003,397403.656,162.444,1,1023,1,1.038,0.963,1.003,397403.656,148.942,5,588,1,1.038,0.963,1.003,397403.656,145.900,7,974,1,1.038,0.963,1.003
98,397403.656,124.467,3,763,1,1.038,0.963,1.003,397403.656,163.973,0,1023,1,1.038,0.963,1.003,397403.656,149.705,1,559,1,1.038,0.963,1.003,397403.656,146.111,4,1023,1,1.038,0.963,1.003
99,397403.656,123.383,0,705,1,1.038,0.963,1.003,397403.656,163.229,2,1023,1,1.038,0.963,1.003,397403.656,149.956,3,874,1,1.038,0.963,1.003,397403.656,145.577,1,1023,1,1.038,0.963,1.003
