 ,Area1,Mean1,Min1,Max1,Circ.1,AR1,Round1,Solidity1,Area2,Mean2,Min2,Max2,Circ.2,AR2,Round2,Solidity2,Area3,Mean3,Min3,Max3,Circ.3,AR3,Round3,Solidity3,Area4,Mean4,Min4,Max4,Circ.4,AR4,Round4,Solidity4
107,397403.656,103.696,13,393,1,1.038,0.963,1.003,397403.656,85.463,9,308,1,1.038,0.963,1.003,397403.656,85.927,14,300,1,1.038,0.963,1.003,397403.656,97.108,17,356,1,1.038,0.963,1.003
108,397403.656,103.319,11,332,1,1.038,0.963,1.003,397403.656,84.983,13,252,1,1.038,0.963,1.003,397403.656,85.533,11,270,1,1.038,0.963,1.003,397403.656,96.541,12,337,1,1.038,0.963,1.003
109,397403.656,103.763,11,436,1,1.038,0.963,1.003,397403.656,85.479,11,292,1,1.038,0.963,1.003,397403.656,85.514,14,258,1,1.038,0.963,1.003,397403.656,96.328,7,326,1,1.038,0.963,1.003
110,397403.656,103.344,8,358,1,1.038,0.963,1.003,397403.656,85.062,9,282,1,1.038,0.963,1.003,397403.656,85.685,12,275,1,1.038,0.963,1.003,397403.656,97.197,5,437,1,1.038,0.963,1.003
111,397403.656,103.645,9,347,1,1.038,0.963,1.003,397403.656,85.281,12,307,1,1.038,0.963,1.003,397403.656,85.967,10,311,1,1.038,0.963,1.003,397403.656,97.077,9,426,1,1.038,0.963,1.003
112,397403.656,103.053,12,338,1,1.038,0.963,1.003,397403.656,85.602,12,300,1,1.038,0.963,1.003,397403.656,85.088,7,279,1,1.038,0.963,1.003,397403.656,96.814,9,361,1,1.038,0.963,1.003
113,397403.656,103.136,10,406,1,1.038,0.963,1.003,397403.656,84.892,2,270,1,1.038,0.963,1.003,397403.656,85.625,2,279,1,1.038,0.963,1.003,397403.656,95.951,12,348,1,1.038,0.963,1.003
114,397403.656,103.995,14,392,1,1.038,0.963,1.003,397403.656,84.266,13,298,1,1.038,0.963,1.003,397403.656,86.020,5,293,1,1.038,0.963,1.003,397403.656,96.888,12,390,1,1.038,0.963,1.003
115,397403.656,103.209,11,457,1,1.038,0.963,1.003,397403.656,84.831,8,286,1,1.038,0.963,1.003,397403.656,86.244,9,285,1,1.038,0.963,1.003,397403.656,96.989,9,349,1,1.038,0.963,1.003
116,397403.656,102.917,17,418,1,1.038,0.963,1.003,397403.656,86.112,11,297,1,1.038,0.963,1.003,397403.656,86.488,15,278,1,1.038,0.963,1.003,397403.656,97.178,8,328,1,1.038,0.963,1.003
117,397403.656,103.517,12,401,1,1.038,0.963,1.003,397403.656,85.919,10,343,1,1.038,0.963,1.003,397403.656,86.567,3,270,1,1.038,0.963,1.003,397403.656,96.650,11,346,1,1.038,0.963,1.003
118,397403.656,103.961,8,467,1,1.038,0.963,1.003,397403.656,86.148,11,310,1,1.038,0.963,1.003,397403.656,85.447,17,305,1,1.038,0.963,1.003,397403.656,96.070,5,364,1,1.038,0.963,1.003
119,397403.656,103.511,13,364,1,1.038,0.963,1.003,397403.656,85.700,13,264,1,1.038,0.963,1.003,397403.656,86.025,6,330,1,1.038,0.963,1.003,397403.656,97.435,4,351,1,1.038,0.963,1.003
120,397403.656,103.786,18,366,1,1.038,0.963,1.003,397403.656,85.852,4,376,1,1.038,0.963,1.003,397403.656,86.192,16,292,1,1.038,0.963,1.003,397403.656,97.716,7,346,1,1.038,0.963,1.003
